5 7 700 350 350 0 
0.364 0.582 0.356 0.648 0.979 1 
0.353 0.567 0.401 0.647 0.956 1 
0.351 0.630 0.358 0.626 0.986 1 
0.376 0.631 0.394 0.643 0.986 1 
0.408 0.608 0.372 0.643 0.972 1 
0.401 0.633 0.320 0.589 0.974 1 
0.410 0.554 0.369 0.603 0.977 1 
0.338 0.555 0.402 0.611 1.032 1 
0.413 0.599 0.394 0.601 1.032 1 
0.420 0.611 0.326 0.602 1.041 1 
0.404 0.602 0.404 0.578 1.025 1 
0.338 0.608 0.363 0.640 1.046 1 
0.340 0.642 0.383 0.594 0.951 1 
0.372 0.601 0.346 0.567 0.951 1 
0.371 0.597 0.351 0.634 1.033 1 
0.420 0.551 0.366 0.598 1.043 1 
0.408 0.575 0.341 0.616 1.022 1 
0.357 0.549 0.388 0.591 1.049 1 
0.409 0.635 0.378 0.638 1.011 1 
0.423 0.643 0.371 0.602 0.992 1 
0.393 0.549 0.400 0.613 0.951 1 
0.354 0.566 0.360 0.593 1.001 1 
0.430 0.601 0.353 0.557 0.958 1 
0.348 0.570 0.354 0.642 0.981 1 
0.397 0.640 0.369 0.557 0.998 1 
0.413 0.624 0.361 0.584 0.983 1 
0.415 0.588 0.367 0.618 1.040 1 
0.403 0.608 0.365 0.628 0.996 1 
0.369 0.566 0.378 0.557 0.974 1 
0.340 0.637 0.392 0.632 0.974 1 
0.418 0.627 0.367 0.649 0.963 1 
0.417 0.625 0.315 0.597 0.987 1 
0.382 0.565 0.331 0.581 1.016 1 
0.415 0.620 0.351 0.642 0.993 1 
0.382 0.560 0.336 0.609 0.963 1 
0.357 0.601 0.383 0.560 1.042 1 
0.335 0.554 0.389 0.603 0.965 1 
0.365 0.612 0.388 0.597 1.010 1 
0.412 0.553 0.332 0.569 0.956 1 
0.388 0.632 0.374 0.610 1.025 1 
0.402 0.605 0.364 0.653 0.971 1 
0.344 0.570 0.388 0.631 0.980 1 
0.364 0.575 0.408 0.635 1.000 1 
0.359 0.578 0.321 0.584 0.995 1 
0.410 0.575 0.383 0.582 1.028 1 
0.365 0.575 0.358 0.627 0.977 1 
0.434 0.560 0.404 0.626 0.956 1 
0.384 0.558 0.317 0.559 1.031 1 
0.418 0.620 0.380 0.611 0.988 1 
0.385 0.622 0.377 0.640 0.989 1 
0.403 0.578 0.357 0.599 0.961 1 
0.351 0.599 0.365 0.596 1.050 1 
0.341 0.589 0.344 0.562 0.979 1 
0.366 0.563 0.335 0.587 0.998 1 
0.426 0.641 0.333 0.637 1.047 1 
0.344 0.631 0.368 0.616 0.952 1 
0.338 0.576 0.351 0.618 0.998 1 
0.353 0.643 0.312 0.624 0.982 1 
0.388 0.642 0.384 0.564 0.952 1 
0.352 0.544 0.371 0.568 1.020 1 
0.388 0.614 0.402 0.635 0.973 1 
0.350 0.545 0.331 0.655 0.963 1 
0.420 0.567 0.405 0.562 1.036 1 
0.348 0.614 0.338 0.593 0.986 1 
0.409 0.551 0.337 0.580 0.972 1 
0.385 0.550 0.347 0.579 0.988 1 
0.382 0.558 0.340 0.569 0.990 1 
0.407 0.549 0.356 0.652 1.031 1 
0.345 0.639 0.333 0.592 0.969 1 
0.427 0.599 0.360 0.632 1.040 1 
0.419 0.586 0.329 0.644 1.040 1 
0.352 0.606 0.350 0.654 1.041 1 
0.414 0.637 0.332 0.588 1.004 1 
0.409 0.591 0.317 0.563 0.960 1 
0.358 0.575 0.314 0.640 0.972 1 
0.376 0.612 0.374 0.607 1.018 1 
0.383 0.565 0.310 0.646 1.019 1 
0.349 0.640 0.370 0.570 1.033 1 
0.393 0.554 0.374 0.614 1.031 1 
0.396 0.643 0.372 0.567 1.018 1 
0.383 0.622 0.312 0.573 1.035 1 
0.386 0.546 0.328 0.582 1.007 1 
0.380 0.609 0.351 0.569 0.985 1 
0.433 0.555 0.353 0.645 0.975 1 
0.419 0.604 0.376 0.580 0.989 1 
0.398 0.626 0.383 0.585 0.982 1 
0.434 0.624 0.403 0.635 0.995 1 
0.418 0.585 0.402 0.558 0.989 1 
0.372 0.545 0.359 0.590 0.968 1 
0.423 0.606 0.315 0.586 0.951 1 
0.418 0.594 0.345 0.574 0.993 1 
0.343 0.632 0.327 0.604 1.010 1 
0.366 0.609 0.320 0.647 1.045 1 
0.349 0.548 0.378 0.610 0.998 1 
0.429 0.591 0.344 0.607 1.029 1 
0.349 0.611 0.357 0.564 0.985 1 
0.415 0.553 0.379 0.618 0.980 1 
0.354 0.569 0.362 0.561 0.974 1 
0.388 0.633 0.344 0.561 0.975 1 
0.389 0.618 0.346 0.564 0.972 1 
0.220 0.001 0.998 0.955 0.466 2 
0.258 0.047 0.992 1.008 0.503 2 
0.219 0.078 0.967 1.014 0.554 2 
0.181 0.075 0.994 1.033 0.472 2 
0.276 0.020 0.976 0.959 0.536 2 
0.281 0.047 1.026 1.031 0.472 2 
0.278 -0.015 1.021 1.013 0.469 2 
0.226 0.057 0.964 1.025 0.501 2 
0.262 0.009 1.001 0.979 0.496 2 
0.235 0.057 1.020 0.999 0.534 2 
0.261 0.009 0.964 1.012 0.511 2 
0.263 0.005 1.030 1.013 0.560 2 
0.259 0.044 0.965 1.008 0.551 2 
0.199 0.076 1.012 1.049 0.514 2 
0.276 0.060 0.957 1.026 0.543 2 
0.279 0.001 1.001 1.044 0.555 2 
0.242 0.018 1.001 0.996 0.512 2 
0.279 0.072 1.033 1.048 0.497 2 
0.232 0.038 1.034 0.986 0.465 2 
0.268 0.047 0.970 0.964 0.515 2 
0.236 0.053 1.039 1.026 0.468 2 
0.253 0.001 1.035 0.982 0.499 2 
0.237 0.010 1.014 0.957 0.528 2 
0.193 0.045 0.979 0.986 0.550 2 
0.271 0.007 0.989 1.014 0.516 2 
0.250 -0.009 0.990 1.034 0.494 2 
0.252 0.044 1.010 0.955 0.518 2 
0.231 0.017 0.954 1.012 0.494 2 
0.255 0.046 1.030 0.974 0.562 2 
0.265 -0.014 1.012 0.973 0.553 2 
0.235 0.047 1.028 0.987 0.508 2 
0.214 -0.016 1.002 0.978 0.517 2 
0.201 0.079 1.029 0.958 0.530 2 
0.252 0.052 1.021 0.999 0.510 2 
0.202 -0.004 0.997 1.047 0.522 2 
0.242 0.058 1.009 0.980 0.472 2 
0.184 -0.009 1.029 0.963 0.499 2 
0.220 0.005 1.025 0.957 0.491 2 
0.204 0.009 0.964 0.967 0.561 2 
0.259 -0.014 0.992 1.047 0.498 2 
0.220 0.022 0.977 0.984 0.513 2 
0.245 0.050 1.035 1.047 0.556 2 
0.274 0.060 1.023 0.981 0.532 2 
0.215 0.058 1.006 0.992 0.502 2 
0.252 0.054 0.961 1.008 0.489 2 
0.211 0.002 0.952 0.981 0.497 2 
0.242 -0.000 0.951 1.014 0.495 2 
0.238 0.066 0.995 0.976 0.484 2 
0.199 0.058 1.036 0.973 0.496 2 
0.270 0.038 0.954 0.958 0.494 2 
0.232 0.036 1.035 0.983 0.557 2 
0.246 0.000 1.033 1.014 0.469 2 
0.190 0.071 1.046 1.003 0.491 2 
0.194 0.009 1.044 0.996 0.530 2 
