5 6 600 300 300 0 
0.354 0.222 0.472 0.987 1.029 1 
0.344 0.230 0.502 1.024 1.019 1 
0.376 0.269 0.488 0.959 1.043 1 
0.319 0.173 0.490 1.047 0.954 1 
0.312 0.259 0.444 0.984 0.975 1 
0.315 0.202 0.467 0.960 0.956 1 
0.300 0.192 0.525 0.995 0.956 1 
0.340 0.231 0.505 1.039 0.955 1 
0.377 0.198 0.512 0.962 0.980 1 
0.346 0.174 0.519 1.033 1.001 1 
0.291 0.261 0.517 0.960 1.023 1 
0.284 0.211 0.491 1.005 1.042 1 
0.330 0.199 0.484 0.995 1.017 1 
0.383 0.195 0.452 1.031 1.040 1 
0.368 0.203 0.504 0.991 1.044 1 
0.369 0.204 0.481 1.038 1.010 1 
0.334 0.174 0.519 1.048 0.998 1 
0.374 0.179 0.458 1.008 0.971 1 
0.304 0.219 0.473 1.024 1.025 1 
0.335 0.268 0.511 1.011 0.987 1 
0.316 0.203 0.514 0.973 1.029 1 
0.377 0.187 0.445 1.000 1.029 1 
0.379 0.175 0.495 0.973 0.997 1 
0.333 0.266 0.529 1.011 1.009 1 
0.294 0.194 0.447 0.994 0.965 1 
0.323 0.175 0.523 0.983 0.961 1 
0.327 0.264 0.452 1.016 1.013 1 
0.353 0.208 0.489 1.047 1.035 1 
0.299 0.260 0.444 0.974 0.977 1 
0.325 0.184 0.539 0.973 0.986 1 
0.365 0.263 0.527 1.008 0.961 1 
0.383 0.197 0.513 0.979 0.977 1 
0.307 0.200 0.508 1.026 0.998 1 
0.373 0.177 0.512 1.011 1.036 1 
0.299 0.181 0.492 0.961 0.970 1 
0.309 0.172 0.455 0.999 1.022 1 
0.367 0.257 0.491 1.025 1.013 1 
0.356 0.237 0.465 1.043 0.977 1 
0.375 0.211 0.476 1.022 1.047 1 
0.299 0.260 0.537 1.047 0.989 1 
0.354 0.188 0.488 0.990 0.957 1 
0.316 0.187 0.457 0.961 0.954 1 
0.353 0.213 0.495 0.988 0.994 1 
0.348 0.219 0.503 1.035 1.034 1 
0.312 0.180 0.531 0.988 0.985 1 
0.364 0.170 0.445 1.030 0.970 1 
0.357 0.261 0.508 1.017 0.985 1 
0.328 0.183 0.459 1.044 0.974 1 
0.285 0.260 0.496 0.964 0.994 1 
0.284 0.212 0.449 0.956 1.010 1 
0.298 0.256 0.451 1.023 1.039 1 
0.366 0.179 0.467 0.991 0.966 1 
0.304 0.213 0.534 1.038 1.011 1 
0.328 0.240 0.510 0.968 0.996 1 
0.315 0.219 0.460 1.007 1.004 1 
0.344 0.210 0.455 1.019 1.019 1 
0.321 0.222 0.499 1.037 1.045 1 
0.383 0.207 0.483 0.954 0.986 1 
0.290 0.262 0.450 1.020 0.951 1 
0.345 0.203 0.459 1.016 0.957 1 
0.287 0.247 0.505 0.967 1.040 1 
0.284 0.204 0.464 1.010 1.040 1 
0.369 0.204 0.492 0.998 0.969 1 
0.299 0.233 0.498 1.041 0.960 1 
0.290 0.265 0.477 1.045 0.990 1 
0.338 0.171 0.451 1.021 0.993 1 
0.376 0.178 0.453 0.958 0.961 1 
0.292 0.241 0.534 1.039 1.031 1 
0.346 0.211 0.503 1.019 0.972 1 
0.297 0.173 0.521 0.958 1.016 1 
0.362 0.182 0.520 0.964 1.037 1 
0.335 0.236 0.480 1.028 1.007 1 
0.285 0.203 0.494 1.005 0.956 1 
0.345 0.170 0.458 0.984 1.042 1 
0.321 0.240 0.505 0.976 1.013 1 
0.326 0.194 0.511 1.040 0.976 1 
0.301 0.191 0.498 0.952 0.991 1 
0.325 0.227 0.468 0.956 0.952 1 
0.304 0.217 0.524 0.967 1.002 1 
0.348 0.222 0.502 0.956 1.044 1 
0.369 0.195 0.507 1.004 1.000 1 
0.332 0.202 0.480 0.996 0.984 1 
0.290 0.178 0.463 0.995 0.987 1 
0.364 0.223 0.463 0.952 1.033 1 
0.307 0.252 0.476 0.981 0.971 1 
0.310 0.242 0.453 1.019 0.991 1 
0.324 0.263 0.504 0.996 0.963 1 
0.294 0.223 0.474 1.035 1.007 1 
0.303 0.181 0.539 1.016 0.980 1 
0.318 0.262 0.493 0.988 1.029 1 
0.296 0.268 0.541 0.967 0.991 1 
0.349 0.170 0.449 1.018 0.971 1 
0.357 0.246 0.465 1.003 0.985 1 
0.366 0.222 0.508 1.010 1.016 1 
0.328 0.244 0.523 0.967 0.991 1 
0.318 0.247 0.488 1.021 1.018 1 
0.358 0.179 0.490 1.001 0.991 1 
0.296 0.177 0.474 1.036 0.959 1 
0.314 0.231 0.460 0.978 1.030 1 
0.368 0.246 0.497 0.994 1.035 1 
0.607 0.564 1.042 -0.046 0.018 2 
0.599 0.560 0.956 0.023 0.041 2 
0.624 0.560 0.994 0.026 0.014 2 
0.557 0.579 0.964 0.038 0.038 2 
0.557 0.502 1.029 0.040 -0.012 2 
0.559 0.536 1.002 0.012 -0.037 2 
0.626 0.482 1.039 0.023 0.022 2 
0.535 0.551 1.015 -0.049 -0.025 2 
0.550 0.550 1.007 -0.036 0.017 2 
0.618 0.556 1.043 0.011 0.046 2 
0.581 0.531 1.031 -0.033 -0.039 2 
0.564 0.514 1.024 0.047 -0.028 2 
0.534 0.550 0.968 0.035 -0.033 2 
0.550 0.563 0.959 0.024 -0.043 2 
0.619 0.535 0.987 0.033 -0.001 2 
0.557 0.517 1.026 -0.017 -0.021 2 
0.582 0.551 0.994 -0.002 0.007 2 
0.629 0.528 0.972 0.048 0.000 2 
0.562 0.484 0.986 -0.048 -0.021 2 
0.589 0.520 0.967 0.020 0.047 2 
0.630 0.502 0.999 0.041 -0.019 2 
0.604 0.487 0.983 -0.004 0.035 2 
0.571 0.512 1.045 0.018 -0.041 2 
0.632 0.553 0.963 -0.048 -0.049 2 
0.573 0.508 1.009 0.034 0.030 2 
0.552 0.503 0.973 0.022 0.048 2 
0.582 0.540 1.006 -0.014 -0.017 2 
0.615 0.579 1.022 0.031 -0.019 2 
0.601 0.551 1.042 0.024 -0.017 2 
0.576 0.497 0.967 0.042 -0.001 2 
0.588 0.568 0.983 0.037 -0.025 2 
0.543 0.519 1.008 0.041 -0.005 2 
0.551 0.493 0.986 0.009 0.045 2 
0.603 0.495 0.982 0.045 -0.009 2 
0.600 0.490 1.003 0.017 -0.031 2 
0.537 0.497 1.046 0.030 0.012 2 
0.534 0.565 1.009 0.019 0.045 2 
0.552 0.533 1.017 -0.037 -0.023 2 
0.614 0.515 0.993 0.001 -0.019 2 
0.601 0.576 0.975 0.044 -0.042 2 
0.576 0.528 1.041 -0.041 -0.011 2 
0.576 0.535 1.004 0.048 -0.013 2 
0.537 0.501 0.956 0.037 -0.048 2 
0.591 0.554 0.997 -0.015 0.026 2 
0.588 0.483 0.959 0.017 0.029 2 
0.626 0.540 1.038 0.032 -0.024 2 
0.549 0.523 0.984 -0.003 -0.043 2 
0.542 0.512 1.024 0.024 0.011 2 
0.549 0.509 0.980 -0.001 -0.033 2 
0.552 0.509 0.991 -0.014 0.004 2 
0.615 0.580 0.994 -0.021 0.014 2 
0.606 0.539 1.003 -0.029 0.040 2 
